activity_id,event_id,event_type,event_subtype,semantic_event_type_candidate,semantic_recovery_interpretation,start_elapsed_sec,end_elapsed_sec,duration_sec,start_route_dist_m,end_route_dist_m,on_route_ratio,off_route_ratio,max_offset_m,confidence,event_role,excluded_from_chain,terminal_artifact,route_issue_event,off_route_event,navigation_uncertainty_event,rejoin_candidate_event,source_file
44_1,12,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5135.0,6992.0,1857.0,4187.392949094119,,0.011758417958311,0.9882415820416888,104.92460346888132,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv
45_1,4,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4081.0,4107.0,26.0,2550.0,2550.0,1.0,0.0,3.2603677189027525,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\45_1\qixing_lengshuikeng_45_1_ib3c_behavior_events.csv
45_1,5,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,5311.0,7210.0,1899.0,4187.392949094119,,0.0057501306847882,0.9942498693152118,114.66413640446328,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\45_1\qixing_lengshuikeng_45_1_ib3c_behavior_events.csv
46_1,1,short_pause,micro_pause,short_pause_candidate,possible_recovery,988.0,1008.0,20.0,3495.0,3495.0,1.0,0.0,3.867526201736192,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,2,short_pause,micro_pause,short_pause_candidate,possible_recovery,1010.0,1035.0,25.0,3496.0,3496.0,1.0,0.0,2.75086170447116,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,3,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,1053.0,1118.0,65.0,3494.0,3494.0,1.0,0.0,0.6954205878789937,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,4,short_pause,micro_pause,recovery_candidate,possible_recovery,1145.0,1180.0,35.0,3495.0,3495.0,1.0,0.0,1.1466290924826497,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,12,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3143.0,3162.0,19.0,2362.0,2362.0,1.0,0.0,3.8502337259836894,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,16,short_pause,micro_pause,short_pause_candidate,possible_recovery,3752.0,3767.0,15.0,2100.0,2100.0,1.0,0.0,3.4860824161949275,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,17,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,3769.0,3842.0,73.0,2099.0,2099.0,1.0,0.0,4.543403194957759,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,20,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4298.0,4316.0,18.0,2097.0,2097.0,1.0,0.0,2.8521874959261737,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,22,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4850.0,4866.0,16.0,2353.0,2353.0,1.0,0.0,1.117130290191518,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,23,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,4985.0,5009.0,24.0,2401.0,2401.0,1.0,0.0,2.4951820454676703,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,24,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5801.0,5818.0,17.0,2807.0,2807.0,1.0,0.0,6.67033298658188,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,25,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5846.0,5862.0,16.0,2827.0,2827.0,1.0,0.0,10.678172377950798,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,26,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,5904.0,5952.0,48.0,2838.0,2838.0,1.0,0.0,5.193506403661097,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,27,short_pause,micro_pause,recovery_candidate,possible_recovery,5954.0,6003.0,49.0,2839.0,2839.0,1.0,0.0,9.13877862623399,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,28,short_pause,micro_pause,recovery_candidate,possible_recovery,6007.0,6051.0,44.0,2837.0,2837.0,1.0,0.0,12.115418006995869,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,29,short_pause,micro_pause,recovery_candidate,possible_recovery,6053.0,6099.0,46.0,2836.0,2836.0,1.0,0.0,10.70833525996078,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,30,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,6101.0,6155.0,54.0,2835.0,2835.0,1.0,0.0,6.388886752827632,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,31,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,6157.0,6230.0,73.0,2834.0,2834.0,1.0,0.0,8.005937516685897,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,32,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6246.0,6275.0,29.0,2836.0,2836.0,1.0,0.0,5.132283684135016,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,33,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6277.0,6306.0,29.0,2837.0,2837.0,1.0,0.0,5.003395745245112,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,34,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,6308.0,6377.0,69.0,2836.0,2836.0,1.0,0.0,6.477568248125772,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,35,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6383.0,6398.0,15.0,2838.0,2838.0,1.0,0.0,4.320684042081355,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,36,short_pause,micro_pause,recovery_candidate,possible_recovery,6409.0,6457.0,48.0,2837.0,2837.0,1.0,0.0,4.646621123740752,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,37,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7785.0,7806.0,21.0,3987.0,,0.9545454545454546,0.0454545454545454,3.978835898444576,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,38,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7980.0,7995.0,15.0,4098.0,4098.0,1.0,0.0,5.611453280477102,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
46_1,39,terminal_artifact,endpoint_artifact,terminal_artifact,terminal_artifact,8133.0,10290.0,2157.0,4187.392949094119,,0.0174311926605504,0.9825688073394496,114.16090060695906,0.9,TERMINAL_ARTIFACT_EXCLUDED,True,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\46_1\qixing_lengshuikeng_46_1_ib3c_behavior_events.csv
48_1,1,short_pause,micro_pause,short_pause_candidate,possible_recovery,482.0,501.0,19.0,3961.0,3961.0,1.0,0.0,2.718549451534702,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,2,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,1159.0,1202.0,43.0,3604.0,3604.0,1.0,0.0,3.852497348037349,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,3,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,1206.0,1237.0,31.0,3601.0,3601.0,1.0,0.0,3.3439904216638827,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,4,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,1239.0,1277.0,38.0,3603.0,3603.0,1.0,0.0,3.158093322143181,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,5,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,1279.0,1405.0,126.0,3604.0,3604.0,1.0,0.0,3.782977858552561,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,6,short_pause,micro_pause,short_pause_candidate,possible_recovery,1407.0,1431.0,24.0,3603.0,3603.0,1.0,0.0,3.333860152378604,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,7,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,1433.0,1498.0,65.0,3601.0,3601.0,1.0,0.0,2.89539008729992,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,8,short_pause,micro_pause,short_pause_candidate,possible_recovery,1500.0,1526.0,26.0,3600.0,3600.0,1.0,0.0,0.9367847772934094,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,9,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,2303.0,2334.0,31.0,2909.0,2909.0,1.0,0.0,3.865199041195871,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,10,short_pause,micro_pause,recovery_candidate,possible_recovery,2338.0,2377.0,39.0,2911.0,2911.0,1.0,0.0,3.326296208111476,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,11,short_pause,micro_pause,recovery_candidate,possible_recovery,2549.0,2581.0,32.0,2814.0,2814.0,1.0,0.0,9.825533605818393,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,13,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3092.0,3117.0,25.0,2594.0,2594.0,1.0,0.0,3.295380124769923,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,14,short_pause,micro_pause,short_pause_candidate,possible_recovery,3274.0,3289.0,15.0,2520.0,2520.0,1.0,0.0,1.6874546249255544,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,15,short_pause,micro_pause,short_pause_candidate,possible_recovery,3600.0,3629.0,29.0,2386.0,2386.0,1.0,0.0,1.1733195712748472,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,17,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3750.0,3772.0,22.0,2383.0,2383.0,1.0,0.0,1.197920438059729,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,18,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,3779.0,3800.0,21.0,2381.0,2381.0,1.0,0.0,1.657103005395768,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,21,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,5580.0,5646.0,66.0,2097.0,2097.0,1.0,0.0,3.712369314211196,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,22,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5653.0,5678.0,25.0,2097.0,2097.0,1.0,0.0,4.885002316362428,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,23,facility_rest,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,5690.0,5824.0,134.0,2097.0,2097.0,1.0,0.0,4.925426601310245,0.75,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,24,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,5842.0,5858.0,16.0,2105.0,2105.0,1.0,0.0,2.218493808483518,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,25,short_pause,micro_pause,recovery_candidate,confirmed_hr_recovery,6356.0,6398.0,42.0,2353.0,2353.0,1.0,0.0,3.285149669473106,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,26,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6551.0,6568.0,17.0,2405.0,,0.9444444444444444,0.0555555555555555,3.3621760193988086,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,27,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6755.0,6774.0,19.0,2563.0,2563.0,1.0,0.0,4.690411967169067,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,28,short_pause,micro_pause,recovery_candidate,possible_recovery,6776.0,6832.0,56.0,2564.0,2564.0,1.0,0.0,3.7466419112736378,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,29,short_pause,micro_pause,recovery_candidate,possible_recovery,6834.0,6889.0,55.0,2565.0,2565.0,1.0,0.0,3.4841057146931127,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,30,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,6898.0,6922.0,24.0,2567.0,2567.0,1.0,0.0,4.934096245538208,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,31,short_pause,micro_pause,recovery_candidate,possible_recovery,6951.0,7006.0,55.0,2578.0,2578.0,1.0,0.0,1.2650783276436666,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,32,short_pause,micro_pause,short_pause_candidate,possible_recovery,7012.0,7035.0,23.0,2580.0,,0.9583333333333334,0.0416666666666666,5.819689100276557,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,33,short_pause,micro_pause,short_pause_candidate,possible_recovery,7169.0,7187.0,18.0,2660.0,,0.9473684210526316,0.0526315789473684,5.179099990738414,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,34,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7220.0,7243.0,23.0,2678.0,2678.0,1.0,0.0,1.544049858992752,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,35,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7273.0,7290.0,17.0,2689.0,2689.0,1.0,0.0,3.025990955284027,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,36,short_pause,micro_pause,short_pause_candidate,pause_without_hr_drop,7489.0,7509.0,20.0,2789.0,2789.0,1.0,0.0,1.8601354750150525,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
48_1,37,short_pause,micro_pause,short_pause_candidate,possible_recovery,7666.0,7688.0,22.0,2814.0,2814.0,1.0,0.0,8.49603373067845,0.55,NAVIGATION_CHECK_CANDIDATE,False,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\48_1\qixing_lengshuikeng_48_1_ib3c_behavior_events.csv
