schema_version,output_case,case_id,activity_id,activity_start_time_utc,activity_end_time_utc,target_variable,value_numeric,value_text,source_type,context_type,confidence,method,lookback_days,lookahead_days,lookaround_days,sample_count,neighbor_station_distance_m,source_station_ids,source_station_names,source_dataset_codes,source_observation_start_time_utc,source_observation_end_time_utc,direct_observation,inferred_or_climatology,missing_value_preserved,zero_fallback_used,thci_scoring_authorized,radar_scoring_authorized,final_hiking_risk_scoring_authorized,authorization_reason,codis_merge_applied,codis_selected_station_id,codis_selected_station_name,codis_selected_station_role,codis_selected_station_priority,codis_aggregation,codis_window_pad_hours,codis_value_column
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,temperature_c,23.1125,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,relative_humidity_pct,94,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,pressure_hpa,916.4,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,wind_speed_ms,4.7625,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,wind_direction_deg,173.761344,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=circular_mean_deg; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,circular_mean_deg,3,wind_direction_deg
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,wind_gust_ms,14.7,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,wind_gust_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,sunshine_duration_min,186,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum_x60; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,7,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T22:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum_x60,3,sunshine_hour
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,uv_index,6,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-09-16T21:00:00+00:00,2024-09-17T04:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,uvi
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,weather,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,precipitation_mm,0,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum,3,precipitation_mm
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,temperature_c,24.5125,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,relative_humidity_pct,89.625,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,pressure_hpa,918.95,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,wind_speed_ms,3.2375,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,wind_direction_deg,351.221865,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=circular_mean_deg; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,circular_mean_deg,3,wind_direction_deg
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,wind_gust_ms,6.8,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,wind_gust_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,sunshine_duration_min,336,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum_x60; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum_x60,3,sunshine_hour
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,uv_index,11,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T23:00:00+00:00,2024-08-25T06:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,uvi
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,weather,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,precipitation_mm,0,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum,3,precipitation_mm
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,precipitation_10min_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,precipitation_1hr_mm,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,temperature_c,23.8,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,temperature_c
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,relative_humidity_pct,91.375,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,relative_humidity_pct
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,pressure_hpa,919.0375,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,station_pressure_hpa
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,wind_speed_ms,3.1125,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=mean; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,mean,3,wind_speed_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,wind_direction_deg,349.961631,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=circular_mean_deg; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,circular_mean_deg,3,wind_direction_deg
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,wind_gust_ms,6.8,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=max; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,max,3,wind_gust_mps
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,sunshine_duration_min,300,,OBSERVED_HISTORICAL_CODIS,OBSERVED,0.9,codis_multistation_activity_window_match_v1; priority=1; station_role=PRIMARY_MOUNTAIN_RIDGE; aggregation=sum_x60; window=activity_time_utc +/- 3h; historical observed evidence only; no scoring authorization,0,0,0,8,,466910,鞍部,CODiS.HistoricalHourly,2024-08-24T22:00:00+00:00,2024-08-25T05:00:00+00:00,True,False,False,False,False,False,False,"CODiS historical observed evidence only; IB3W context layer; no THCI, radar, or final hiking risk scoring authorization.",True,466910,鞍部,PRIMARY_MOUNTAIN_RIDGE,1,sum_x60,3,sunshine_hour
ib3w_weather_inference_fallback_prototype_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,visibility_m,,,UNAVAILABLE,MISSING,0.0,"no direct, +/- 7 day same-hour, neighboring-station, or climatology evidence available",7,7,7,0,,,,,,,False,False,True,False,False,False,False,Evidence prototype only; no scoring authorization.,False,,,,,,,
