route_distance_m,dist_m,lat,lon,osm_highway,osm_surface,surface_class,route_semantic_class,osm_is_steps,slope_pct,slope_window_nlsc,near_shelter,dist_shelter_m,near_guidepost,dist_guidepost_m,near_peak,dist_peak_m,near_trailhead,dist_trailhead_m,near_waterway,dist_waterway_m,near_bench,dist_bench_m,near_picnic_table,dist_picnic_table_m,source_route_distance_m,surface_type,surface_label,slope_pct_raw,slope_pct_plot,slope_source,slope_method,surface_method,activity_id_short_x,behavior_window_start_m,activity_id_short_y,behavior_window_end_m,source_window_row_count,point_count,route_phase,speed_mps_median,speed_mps_p25,speed_mps_p75,low_speed_ratio_mean,low_speed_ratio_median,stopped_ratio_mean,stopped_ratio_median,heart_rate_bpm_median,heart_rate_bpm_p25,heart_rate_bpm_p75,route_load_context_band,calibrated_slope_pct_median_behavior,ib2_terrain_evidence_median,ib2_effort_evidence_median,ib2_exposure_evidence_median,near_steps_ratio,near_guidepost_ratio,near_shelter_ratio,near_waterway_ratio,near_cliff_ratio,near_road_ratio,osm_exposure_types,window_qa_flags,interpretation_boundary,behavior_grain_note,activity_count,event_types_at_marker_m,event_labels_at_marker_m,shelter_context_zone_id,profile_interpretation_boundary
2684,2684.0,25.16805313719321,121.55623156913776,steps,paving_stones,paved_stone,steps,1,-54.14622237042295,0.6,0,410.3880444176709,0,170.56645559671273,0,174.3628948656237,0,453.158878258414,0,519.9446846762235,0,105.70713502706704,0,438.8700946851839,2684.0,step,階梯 step,-54.14622237042295,-53.658536585362526,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2685,2685.0,25.16805218606749,121.55624143472862,steps,paving_stones,paved_stone,steps,1,-53.658536585385264,0.6,0,410.1474045934508,0,171.06416334287334,0,174.84056435767482,0,454.1115013235533,0,519.1956749619718,0,105.37730510306363,0,437.9119718493119,2685.0,step,階梯 step,-53.658536585385264,-53.658536585362526,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2686,2686.0,25.16805123494111,121.55625130031932,steps,paving_stones,paved_stone,steps,1,-53.658536585362526,0.6,0,409.9090630720548,0,171.566255963862,0,175.32263625610875,0,455.0643276763885,0,518.4475119778958,0,105.05595873615722,0,436.9540366784868,2686.0,step,階梯 step,-53.658536585362526,-53.658536585362526,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2687,2687.0,25.1680433697646,121.55625213026724,steps,paving_stones,paved_stone,steps,1,-51.21951219512084,0.6,0,409.0345477061721,0,172.39519344143213,0,176.15779524655616,0,455.4916853454539,0,518.8866026014706,0,104.18729525066937,0,437.0336728116086,2687.0,step,階梯 step,-51.21951219512084,-53.170850800302105,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2688,2688.0,25.16803436147864,121.55625146633986,steps,paving_stones,paved_stone,steps,1,-51.21951219512084,0.6,0,408.0547261722465,0,173.2789426817725,0,177.05197922175137,0,455.8339493570589,0,519.5229698683349,0,103.22804332242512,0,437.286824836696,2688.0,step,階梯 step,-51.21951219512084,-51.70734684641047,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2689,2689.0,25.16802535319266,121.55625080241252,steps,paving_stones,paved_stone,steps,1,-50.73182641006042,0.6,0,407.0750027765957,0,174.16394928944197,0,177.94728957345643,0,456.17814870204586,0,520.1604810860283,0,102.26957203713847,0,437.54211589450114,2689.0,step,階梯 step,-50.73182641006042,-51.70734684641047,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2690,2690.0,25.168016344906675,121.55625013848524,steps,paving_stones,paved_stone,steps,1,-49.26817358993958,0.6,0,406.09537822949846,0,175.05019419376566,0,178.84370938544816,0,456.52427900305406,0,520.799132053522,0,101.31190355085327,0,437.79954224295454,2690.0,step,階梯 step,-49.26817358993958,-51.21951219512084,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2691,2691.0,25.168007336620683,121.55624947455802,steps,paving_stones,paved_stone,steps,1,-53.65868545159174,0.6,0,405.11585324897743,0,175.93765868098208,0,179.7412220572819,0,456.8723358709171,0,521.4389185824793,0,100.3550608473664,0,438.059100117521,2691.0,step,階梯 step,-53.65868545159174,-51.21951219512084,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2692,2692.0,25.16799832833468,121.55624881063086,steps,paving_stones,paved_stone,steps,1,-50.24399175877079,0.6,0,404.1364285572882,0,176.8263243906833,0,180.6398113015213,0,457.2223149088457,0,522.0798364968286,0,99.39906777236644,0,438.3207857292459,2692.0,step,階梯 step,-50.24399175877079,-51.21951219512084,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2693,2693.0,25.167989356958977,121.55624784475704,steps,paving_stones,paved_stone,steps,1,-51.70734684641047,0.6,0,403.16531203322336,0,177.7004117129467,0,181.52427969103647,0,457.544820971005,0,522.7440468400641,0,98.45502338817772,0,438.6136012159169,2693.0,step,階梯 step,-51.70734684641047,-50.73182641006042,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2694,2694.0,25.167980508531773,121.55624587309627,steps,paving_stones,paved_stone,steps,1,-51.70734684642184,0.6,0,402.2217399171677,0,178.52356588295058,0,182.35960862604296,0,457.7714389077464,0,523.483056734093,0,97.54933067671998,0,439.0050400583868,2694.0,step,階梯 step,-51.70734684642184,-50.24399175877079,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2695,2695.0,25.167971660104552,121.55624390143578,steps,paving_stones,paved_stone,steps,1,-50.24399175877079,0.6,0,401.27844110772895,0,179.34851777452286,0,183.1965873013668,0,458.0001281242991,0,524.2229324130601,0,96.64549757100671,0,439.3984060295159,2695.0,step,階梯 step,-50.24399175877079,-50.24399175877079,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2696,2696.0,25.167962811677302,121.55624192977552,steps,paving_stones,paved_stone,steps,1,-50.24399175875942,0.6,0,400.3354175353649,0,180.1752426951356,0,184.0351932090429,0,458.2308855177959,0,524.9636702196436,0,95.74357673470575,0,439.7936939613394,2696.0,step,階梯 step,-50.24399175875942,-50.24399175877079,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2697,2697.0,25.167953984393105,121.55624032825878,steps,paving_stones,paved_stone,steps,1,-51.21966106136142,0.6,0,399.38977166876873,0,181.01583764212089,0,184.88677253920244,0,458.496536793729,0,525.6738611858106,0,94.8365451102912,0,440.1539172541257,2697.0,step,階梯 step,-51.21966106136142,-50.24399175875942,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2698,2698.0,25.1679454297748,121.55624350019642,steps,paving_stones,paved_stone,steps,1,-47.80496736851774,0.6,0,398.4069082064227,0,182.01356931811256,0,185.8857050195246,0,459.1871251478185,0,525.9803629055181,0,93.83919820357602,0,440.03930907503553,2698.0,step,階梯 step,-47.80496736851774,-47.80496736851774,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2699,2699.0,25.1679368751564,121.55624667213358,steps,paving_stones,paved_stone,steps,1,-44.87810832698642,0.6,0,397.4241302429259,0,183.01132575479588,0,186.8846489180624,0,459.8788509490544,0,526.28858622615,0,92.84190837386824,0,439.92694415050806,2699.0,step,階梯 step,-44.87810832698642,-44.87810832698642,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2650,44_1,2700.0,1.0,76.0,UNKNOWN,0.359654,0.359654,0.359654,0.486842,0.486842,0.0,0.0,170.0,170.0,170.0,HIGH_ROUTE_LOAD_EVIDENCE,83.173,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2700,2700.0,25.16792832053789,121.55624984407024,steps,paving_stones,paved_stone,steps,1,-39.02439024390105,0.6,0,396.4414384150122,0,184.0091065486551,0,187.8836040519416,0,460.57170907240015,0,526.598528123865,0,91.84467748129148,0,439.81682419933946,2700.0,step,階梯 step,-39.02439024390105,-39.512076028961474,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2701,2701.0,25.16791947853641,121.55624816924664,steps,paving_stones,paved_stone,steps,1,-39.512076028961474,0.6,0,395.4950145870664,0,184.85048209126936,0,188.73578711987352,0,460.8378586610928,0,527.3202479707105,0,90.93870104462788,0,440.1927882014877,2701.0,step,階梯 step,-39.512076028961474,-39.02439024390105,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2702,2702.0,25.167910621677013,121.55624624384222,steps,paving_stones,paved_stone,steps,1,-37.56103515625,0.6,0,394.5507300578424,0,185.6853762204179,0,189.5818565669849,0,461.08390598047015,0,528.0640380282669,0,90.03947464794425,0,440.59568000232025,2702.0,step,階梯 step,-37.56103515625,-37.56103515625,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2703,2703.0,25.16790176481758,121.55624431843808,steps,paving_stones,paved_stone,steps,1,-37.07305163871979,0.6,0,393.6067207429821,0,186.52189457449555,0,190.4294182625232,0,461.33198971710505,0,528.8086729575787,0,89.1423953108404,0,441.0004712990398,2703.0,step,階梯 step,-37.07305163871979,-37.07305163871979,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2704,2704.0,25.16789290795812,121.55624239303414,steps,paving_stones,paved_stone,steps,1,-36.09768006859895,0.6,0,392.6629886298175,0,187.3600153941046,0,191.27845236595144,0,461.5821065800432,0,529.554149199892,0,88.24752851438745,0,441.4071568730195,2704.0,step,階梯 step,-36.09768006859895,-36.58551471988858,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2705,2705.0,25.16788882198224,121.5562468193038,steps,paving_stones,paved_stone,steps,1,-36.58551471988858,0.6,0,392.1519598440309,0,187.9459938235458,0,191.8593343877031,0,462.1805721176103,0,529.4710601511757,0,87.69294257716484,0,441.0732940342728,2705.0,step,階梯 step,-36.58551471988858,-36.09768006859895,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2706,2706.0,25.167888862979336,121.55625673998289,steps,paving_stones,paved_stone,steps,1,-35.12186189976774,0.6,0,392.0169799448671,0,188.3163870780517,0,192.2108460444512,0,463.0794049505615,0,528.671225880524,0,87.43945814093705,0,440.0977194519143,2706.0,step,階梯 step,-35.12186189976774,-35.12186189976774,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
2707,2707.0,25.16788890397577,121.55626666066205,steps,paving_stones,paved_stone,steps,1,-34.634176114718684,0.6,0,391.8845053340866,0,188.6913529812776,0,192.56690910566743,0,463.978651810998,0,527.8720740949806,0,87.19670579877243,0,439.1222547564835,2707.0,step,階梯 step,-34.634176114718684,-34.634176114718684,slope_pct,11m centered rolling median of signed route slope for display readability,nearest canonical route row within 0.51m; priority=step>footway>path/trail>road>unknown/other,44_1,2700,44_1,2750.0,1.0,51.0,UNKNOWN,0.572671,0.572671,0.572671,0.27451,0.27451,0.0,0.0,176.0,176.0,176.0,HIGH_ROUTE_LOAD_EVIDENCE,-43.182,0.7,0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,road|steps,MOVEMENT_REVIEW_PRESENT|SLOPE_REVIEW_PRESENT|ROUTE_PHASE_UNKNOWN,"Descriptive route-load, behavior, proximity exposure, and weather evidence only; no ability or risk scoring.",50m single-activity behavior window summary; not a 1m instantaneous value,1.0,,,,Surface and slope are route-axis evidence; behavior is a selected-activity window summary; event markers and shelter context zones are proximity/candidate evidence only.
