source_path,exists,file_size_bytes,row_count,candidate_columns,source_role,usable_for_osm_graph_topology,usable_for_node_degree,usable_for_adjacent_edges,usable_for_side_branch,usable_for_route_dist_position,case_id,rejection_reason,notes
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/mainline_ordered_path_trimmed.geojson,True,21147,,,usable_osm_graph_topology_source,True,True,True,True,False,zhonghua_ust_jiuwufeng,,directly parsed as governed topology/route-position source
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/qa_map.html,True,64340,,,route_anchor_control_context_not_fork_inventory,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/route_points.csv,True,272688,5449,route_point_index|route_dist_m|lat|lon,usable_route_position_source,False,False,False,False,True,zhonghua_ust_jiuwufeng,,directly parsed as governed topology/route-position source
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/self_near_pairs.csv,True,4070888,54805,idx_a|dist_a_m|idx_b|dist_b_m|spatial_distance_m|route_distance_gap_m|classification,route_geometry_self_near_context_not_fork_inventory,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/self_near_zones.csv,True,211,1,classification|pair_count|dist_a_min_m|dist_a_max_m|dist_b_min_m|dist_b_max_m|spatial_distance_min_m|route_gap_max_m,route_geometry_self_near_context_not_fork_inventory,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_control_points_only_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/trim_summary.csv,True,1148,1,case_id|status|contract|canonical_input_ordered_path|route_axis_control_point_authority|legacy_ib0c_anchor_authority|trim_mode|original_len_m|trim_start_m|trim_end_m|trimmed_len_m|control_point_count|max_control_offset_m|route_point_count|self_near_pair_count|expected_self_near_pair_count|unexpected_self_near_pair_count|hard_fail_reasons|warnings|safe_for_ib1a_ib1c_ib1g_ib1e,route_anchor_control_context_not_fork_inventory,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/mainline_ordered_path_trimmed_pruned_candidate.geojson,True,352476,,,usable_osm_graph_topology_source,True,True,True,True,False,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_via_corridor_pruning_before_after_diagnostic.html,True,576308,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_via_corridor_pruning_decision.csv,True,388,1,case_id|final_candidate_decision|geometry_continuous|route_dist_monotonic|via_distance_ok|length_ok|reversal_reduced|oscillation_reduced|removed_points_n|removed_dist_m|recommend_ib1a_ib1e_revalidation,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_via_corridor_pruning_summary.json,True,3334,,,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/removed_route_points_pruned_candidate.csv,True,66866,330,route_point_index|route_dist_m|lat|lon|prune_start_dist_m|prune_end_dist_m|prune_reason|source_problem_range,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/route_points_pruned_candidate.csv,True,557557,3859,route_point_index|route_dist_m|lat|lon|original_route_dist_m|segment_len_m|candidate_route_dist_m|bearing_deg|bearing_change_deg,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib0d_trimmed_mainline_v1_3b_qixing_via_corridor_repaired_formal/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/_qixing_via_corridor_repaired_formal_promotion_summary.json,True,922,,,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile.csv,True,966338,3973,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,juansi_waterfall,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_map.html,True,4802918,,,other_context_not_topology_source,False,False,False,False,False,juansi_waterfall,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_points.geojson,True,2716689,,,other_context_not_topology_source,False,False,False,False,False,juansi_waterfall,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile.csv,True,3304072,4189,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_map.html,True,5070086,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_points.geojson,True,5750759,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile.csv,True,2579551,3332,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_xiaoyoukeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile_map.html,True,4036939,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile_points.geojson,True,4536237,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_route_profile.csv,True,3890426,5239,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,zhonghua_ust_jiuwufeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_route_profile_map.html,True,6282339,,,other_context_not_topology_source,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_route_profile_points.geojson,True,6902486,,,other_context_not_topology_source,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile.csv,True,3513522,4189,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_map.html,True,5070111,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_points.geojson,True,5960209,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_output/qixing_route_profile.csv,True,44765,190,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_output/qixing_route_profile_map.html,True,289814,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_output/qixing_route_profile_points.geojson,True,123491,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_output/qixing_route_profile_with_osm_attributes.csv,True,61225,190,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|highway_norm|mainline_role|technical|nearest_segment_dist_m|osm_way_id|name,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile.csv,True,3236032,4149,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_map.html,True,5016607,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_route_profile_points.geojson,True,5658298,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile.csv,True,2569555,3332,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_xiaoyoukeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile_map.html,True,4036769,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_route_profile_points.geojson,True,4526241,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b_route_profile.csv,True,3058810,3697,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,juansi_waterfall,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b_route_profile_map.html,True,200866,,,other_context_not_topology_source,False,False,False,False,False,juansi_waterfall,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3b_route_profile_points.geojson,True,5183184,,,other_context_not_topology_source,False,False,False,False,False,juansi_waterfall,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile.csv,True,3635003,4189,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_map.html,True,212933,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_points.geojson,True,6077518,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b_route_profile.csv,True,3125241,3697,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng_xiaoyoukeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b_route_profile_map.html,True,257804,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b/qixing_lengshuikeng_xiaoyoukeng_gpx_osmrefresh_v1_3b_route_profile_points.geojson,True,5291215,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b_route_profile.csv,True,2796285,3247,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_xiaoyoukeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b_route_profile_map.html,True,150604,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b/qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b_route_profile_points.geojson,True,4698534,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_profile.csv,True,4541170,5449,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,zhonghua_ust_jiuwufeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_profile_map.html,True,239430,,,other_context_not_topology_source,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_contract_qa/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b/zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_profile_points.geojson,True,7667722,,,other_context_not_topology_source,False,False,False,False,False,zhonghua_ust_jiuwufeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile.csv,True,3585468,3841,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
outputs/ib1_route_profile_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_map.html,True,4876226,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_qixing_via_corridor_repair_candidate/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_points.geojson,True,5828205,,,other_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_route_profile_v1_3b_qixing_via_corridor_repaired_formal/qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b/_qixing_via_corridor_repaired_formal_promotion_summary.json,True,914,,,report_context_not_topology_source,False,False,False,False,False,qixing_lengshuikeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_v1_3b_contract_qa_pipeline_summary/ib1_v1_3b_case_summary.csv,True,469,1,case_id|ib1a_status|ib1c_semantics_status|ib1c_risk_status|risk_band_counts|ib1g_status|ib1e_status|overall_status|route_len_m|points_n|cum_gain_m|cum_loss_m|mapping_coverage_rate|contour_match_rate|max_dist_to_contour_window_mid_m|blocking_issue|warning_note|ib2_ready,report_context_not_topology_source,False,False,False,False,False,ib1_v1_3b_case_summary,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_v1_3b_contract_qa_pipeline_summary/ib1_v1_3b_pipeline_summary.md,True,988,,,report_context_not_topology_source,False,False,False,False,False,ib1_v1_3b_pipeline_summary,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_v1_3b_contract_qa_pipeline_summary/ib1_v1_3b_stage_summary.csv,True,730,5,stage|official_status|output_root|case_coverage_n|case_coverage_expected_n|qa_result_summary,report_context_not_topology_source,False,False,False,False,False,ib1_v1_3b_stage_summary,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_v1_3b_contract_qa_pipeline_summary/ib1a_v1_3b_route_distance_profile_convergence_audit.csv,True,2887,4,case_id|ib1a_status|ib0d_route_points_exists|ib0d_trimmed_geojson_exists|ib0d_route_points_rows|ib0d_dist_col|ib0d_route_length_m|route_profile_csv_exists|profile_rows|dist_col|lat_col|lon_col|elevation_col|raw_elevation_col|slope_col|slope_band_col|step_gain_col|step_loss_col|cum_gain_col|cum_loss_col|dist_min_m|dist_max_m|dist_start_ok|dist_monotonic|ib0d_route_length_m_check|route_length_delta_m|route_length_ok|elevation_valid_count|elevation_valid_ratio|elevation_min_m|elevation_max_m|cum_gain_m|cum_loss_m|trace_time_col|trace_nearest_gpx_idx_col|trace_nearest_gpx_dist_col|elevation_source_col|behavior_interpretation_in_ib1a|behavior_scope|blocking_issue,report_context_not_topology_source,False,False,False,False,False,ib1a_v1_3b_route_distance_profile_convergence_audit,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1_v1_3b_contract_qa_pipeline_summary/ib1a_v1_3b_route_profile_convergence_audit.csv,True,1101,4,case_id|ib1a_status|ib0d_route_points_exists|ib0d_trimmed_geojson_exists|route_profile_csv_exists|rows|dist_col|elevation_col|cum_gain_col|cum_loss_col|dist_min_m|dist_max_m|dist_monotonic|cum_gain_m|cum_loss_m|blocking_issue,report_context_not_topology_source,False,False,False,False,False,ib1a_v1_3b_route_profile_convergence_audit,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1a_route_elevation_profile_output/qixing_xiaoyoukeng_roundtrip_joyhike/qixing_route_profile.csv,True,415665,3877,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation,usable_route_position_source,False,False,False,False,True,qixing_xiaoyoukeng,,directly parsed as governed topology/route-position source
outputs/ib1a_route_elevation_profile_output/qixing_xiaoyoukeng_roundtrip_joyhike/qixing_route_profile_map.html,True,4596622,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1a_route_elevation_profile_output/qixing_xiaoyoukeng_roundtrip_joyhike/qixing_route_profile_points.geojson,True,2205222,,,other_context_not_topology_source,False,False,False,False,False,qixing_xiaoyoukeng,context_or_summary_only_not_governed_topology_source,not expanded into topology candidates
outputs/ib1b_route_profile_attribute_output/qixing_route_profile_with_osm_attributes.csv,True,57144,182,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|highway_norm|mainline_role|technical|nearest_segment_dist_m|osm_way_id|name,usable_route_position_source,False,False,False,False,True,qixing_lengshuikeng,,directly parsed as governed topology/route-position source
