activity_id,event_id,event_type,event_subtype,event_modifiers,candidate_reason,semantic_event_type_candidate,semantic_recovery_interpretation,duration_sec,on_route_ratio,off_route_ratio,median_offset_m,max_offset_m,confidence,terminal_artifact,route_issue_event,off_route_event,navigation_uncertainty_event,rejoin_candidate_event,source_file,route_following_text_basis
43_1,3,recovery_stop,terrain_or_risk_context_low_speed,slope=steep,terrain_or_risk_context_low_speed,recovery_candidate,confirmed_hr_recovery,72.0,1.0,0.0,0.3514765850874632,0.5726536800304056,0.7,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,recovery_stop terrain_or_risk_context_low_speed slope=steep terrain_or_risk_context_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 recovery_candidate confirmed_hr_recovery
43_1,4,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,pause_without_hr_drop,16.0,1.0,0.0,3.0768677400628577,3.7896724177694554,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,5,short_pause,micro_pause,facility_context,micro_pause,short_pause_candidate,pause_without_hr_drop,16.0,1.0,0.0,0.3621926500963223,0.7471532045774,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,6,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,confirmed_hr_recovery,36.0,1.0,0.0,1.8366060774509667,2.327107324639532,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
43_1,7,short_pause,micro_pause,facility_context|slope=steep,micro_pause,short_pause_candidate,pause_without_hr_drop,17.0,1.0,0.0,3.088426801747248,5.096498106168691,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,8,facility_rest,near_facility_or_rest_poi,facility_context|slope=very_steep,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,79.0,1.0,0.0,2.7596156426577183,3.462431869067076,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context|slope=very_steep near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_with_hr_drop
43_1,9,facility_rest,near_facility_or_rest_poi,facility_context|slope=very_steep,near_facility_or_rest_poi,facility_rest,facility_rest_without_hr_drop,77.0,1.0,0.0,6.595533393962597,10.876486566223946,0.75,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi facility_context|slope=very_steep near_facility_or_rest_poi 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 facility_rest facility_rest_without_hr_drop
43_1,10,short_pause,micro_pause,facility_context|slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,29.0,1.0,0.0,7.56331278790848,8.251583097083909,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,11,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,89.0,1.0,0.0,3.395148411103113,5.848183207718164,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,12,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,possible_recovery,27.0,1.0,0.0,3.614346095888523,3.836810663247853,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
43_1,13,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,confirmed_hr_recovery,46.0,1.0,0.0,2.1271130568420946,2.9137918045725244,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
43_1,14,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,35.0,1.0,0.0,3.549408880154923,4.604433695271742,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
43_1,15,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,46.0,1.0,0.0,1.428381986959059,1.637495148747809,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,16,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,118.0,1.0,0.0,1.1941833566192055,1.883285546569891,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,17,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,high_hr_pause_without_recovery,22.0,1.0,0.0,3.256656113207456,3.751306732640676,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate high_hr_pause_without_recovery
43_1,18,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,confirmed_hr_recovery,30.0,1.0,0.0,1.5726912299365243,1.8175208251571344,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
43_1,19,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,high_hr_pause_without_recovery,16.0,1.0,0.0,0.9862653962838644,1.2490494002302095,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate high_hr_pause_without_recovery
43_1,20,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,60.0,1.0,0.0,1.011472163752713,1.1639796632441095,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,21,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,confirmed_hr_recovery,47.0,1.0,0.0,3.243636462248131,3.912178006154727,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
43_1,22,recovery_stop,terrain_or_risk_context_low_speed,slope=steep,terrain_or_risk_context_low_speed,recovery_candidate,confirmed_hr_recovery,150.0,1.0,0.0,2.5173777390964944,3.847092509145748,0.7,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,recovery_stop terrain_or_risk_context_low_speed slope=steep terrain_or_risk_context_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 recovery_candidate confirmed_hr_recovery
43_1,23,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,confirmed_hr_recovery,51.0,1.0,0.0,1.2917625831573538,1.9776936908871643,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate confirmed_hr_recovery
43_1,24,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,possible_recovery,45.0,1.0,0.0,1.4157785125928504,1.4811232375067969,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
43_1,25,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,29.0,1.0,0.0,1.159280743734707,1.3067977482479722,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
43_1,26,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,56.0,1.0,0.0,0.6774876720799187,3.1973148810211485,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,27,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,29.0,1.0,0.0,1.2935520206131503,1.8792055923954216,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,28,facility_rest,near_facility_or_rest_poi,high_hr|facility_context,near_facility_or_rest_poi,facility_rest,facility_rest_with_hr_drop,198.0,1.0,0.0,1.0728286788392998,2.2872030568491035,0.75,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,facility_rest near_facility_or_rest_poi high_hr|facility_context near_facility_or_rest_poi 一般停留事件，需結合路線語意、心率與天候判讀。 facility_rest facility_rest_with_hr_drop
43_1,29,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,high_hr_pause_without_recovery,17.0,1.0,0.0,0.43273659950531396,0.6304621753291784,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate high_hr_pause_without_recovery
43_1,30,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,20.0,1.0,0.0,2.34240251539154,2.649014107762205,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
43_1,31,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,19.0,1.0,0.0,1.7831536676898285,2.0405511921265,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
43_1,32,short_pause,micro_pause,slope=steep,micro_pause,short_pause_candidate,possible_recovery,18.0,1.0,0.0,1.8696723371547883,2.5530228710247824,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate possible_recovery
43_1,33,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,18.0,1.0,0.0,2.636966361923473,3.4661261424841987,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,34,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,15.0,1.0,0.0,3.9280066243193152,4.535602398657688,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,35,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,17.0,1.0,0.0,1.3730297100883866,1.8570183618653853,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,36,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,33.0,0.9705882352941176,0.02941176470588236,3.6242611094123154,7.343120458096158,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
43_1,37,short_pause,micro_pause,slope=steep,micro_pause,recovery_candidate,possible_recovery,44.0,1.0,0.0,3.763572041470366,4.318514364365696,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
43_1,38,short_pause,micro_pause,slope=very_steep,micro_pause,recovery_candidate,possible_recovery,47.0,1.0,0.0,3.7474362415187743,5.085731828512043,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 recovery_candidate possible_recovery
43_1,39,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,27.0,1.0,0.0,3.810684438164384,4.972813221760246,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,40,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,26.0,1.0,0.0,4.514136358349326,5.195166042358284,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,41,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,21.0,1.0,0.0,2.6585426253325997,3.5760456375556564,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,42,short_pause,micro_pause,slope=very_steep,micro_pause,short_pause_candidate,pause_without_hr_drop,15.0,1.0,0.0,1.9470137872000495,3.101710674778078,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause slope=very_steep micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,43,short_pause,micro_pause,facility_context|slope=very_steep|hydrology=waterway,micro_pause,short_pause_candidate,pause_without_hr_drop,21.0,1.0,0.0,1.716611610107559,4.949089155741397,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,short_pause micro_pause facility_context|slope=very_steep|hydrology=waterway micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
43_1,44,terminal_artifact,endpoint_artifact,high_hr|slope=steep|hydrology=waterway|off_route,endpoint_artifact,terminal_artifact,terminal_artifact,2087.0,0.018052256532066508,0.9819477434679335,95.0740712678144,112.88509186979144,0.9,True,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\43_1\qixing_lengshuikeng_43_1_ib3c_behavior_events.csv,terminal_artifact endpoint_artifact high_hr|slope=steep|hydrology=waterway|off_route endpoint_artifact 終點後活動紀錄或終點周邊停留；保留於 observed activity behavior profile，但不納入 route-core recovery 評估。 terminal_artifact terminal_artifact
44_1,1,short_pause,micro_pause,slope=steep|hydrology=waterway,micro_pause,short_pause_candidate,pause_without_hr_drop,28.0,1.0,0.0,3.154626001438155,4.724945647510597,0.55,False,True,False,True,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv,short_pause micro_pause slope=steep|hydrology=waterway micro_pause 短暫停留，可能是看路、調整節奏、拍照、補水或導航確認。 short_pause_candidate pause_without_hr_drop
44_1,2,high_hr_recovery_stop,high_hr_low_speed,high_hr|facility_context|slope=very_steep,high_hr_low_speed,high_hr_recovery_stop_candidate,high_hr_pause_without_recovery,19.0,0.95,0.050000000000000044,3.0301909748028493,5.679768338122001,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|facility_context|slope=very_steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate high_hr_pause_without_recovery
44_1,3,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,20.0,1.0,0.0,1.2545622584734573,1.505636363372047,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
44_1,4,high_hr_recovery_stop,high_hr_low_speed,high_hr|slope=steep,high_hr_low_speed,high_hr_recovery_stop_candidate,confirmed_hr_recovery,17.0,1.0,0.0,1.107491682850252,1.3419309367073866,0.8,False,False,False,False,False,D:\mountain_work\115_osm\outputs\ib3c_activity_behavior_events_adaptive_speed_v1_phase3c_recovery_interpretation_26batch\qixing_lengshuikeng\44_1\qixing_lengshuikeng_44_1_ib3c_behavior_events.csv,high_hr_recovery_stop high_hr_low_speed high_hr|slope=steep high_hr_low_speed 低速或停留伴隨心率狀態，可能代表體能恢復或高負荷後調整。 high_hr_recovery_stop_candidate confirmed_hr_recovery
