activity_id_short,study_population_status,population_gate_pass,route_continuity_gate_pass,positive_delta_artifact_guard_pass,horizontal_descriptive_consumption_allowed,vertical_descriptive_consumption_allowed,hr_context_consumption_allowed,consumption_status,window_start_elapsed_sec,window_end_elapsed_sec,duration_sec,route_dist_delta_m,route_continuity_valid,positive_delta_artifact_suspect,horizontal_window_status,horizontal_300s_route_speed_mps,vertical_window_status,vertical_300s_gain_calibrated_m,vertical_300s_vam_mph,hr_window_status,hr_valid_ratio,hr_p90_bpm,interpretation_boundary
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,6900.0,7200.0,300.0,-14.912472788086816,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,103.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,6930.0,7230.0,300.0,-17.72334724135471,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,95.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,6960.0,7260.0,300.0,1.911414250444425,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_DISTANCE_TOO_SHORT,0.0,,VALID_HR_WINDOW,1.0,93.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,6990.0,7290.0,300.0,-1.2337812753277575,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,91.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,7020.0,7320.0,300.0,-0.7742528360940248,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,90.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,7050.0,7350.0,300.0,0.0741708776055993,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_DISTANCE_TOO_SHORT,0.0,,VALID_HR_WINDOW,1.0,88.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,7080.0,7380.0,300.0,4.346836676761496,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_DISTANCE_TOO_SHORT,0.0,,VALID_HR_WINDOW,1.0,88.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,7110.0,7410.0,300.0,0.6976499497826172,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_DISTANCE_TOO_SHORT,0.0,,VALID_HR_WINDOW,1.0,87.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,7140.0,7440.0,300.0,-2.413832238348304,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,87.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,7170.0,7470.0,300.0,0.1073843936682514,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_DISTANCE_TOO_SHORT,0.0,,VALID_HR_WINDOW,1.0,87.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,7200.0,7500.0,300.0,-0.1853019791937775,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,87.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,7230.0,7530.0,300.0,-1.0517504158320623,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,86.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
35_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,7260.0,7549.0,289.0,-2.545363517928269,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,87.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,0.0,300.0,300.0,3906.240496967691,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.922,,VALID_HR_WINDOW,1.0,171.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,30.0,330.0,300.0,3936.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.922,,VALID_HR_WINDOW,1.0,174.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,60.0,360.0,300.0,-204.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.922,,VALID_HR_WINDOW,1.0,176.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,90.0,390.0,300.0,-193.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,3.088,,VALID_HR_WINDOW,1.0,177.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,120.0,420.0,300.0,-190.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,3.088,,VALID_HR_WINDOW,1.0,177.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,150.0,450.0,300.0,3754.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,3.088,,VALID_HR_WINDOW,1.0,178.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,180.0,480.0,300.0,3710.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,3.088,,VALID_HR_WINDOW,1.0,179.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,True,False,False,False,False,BLOCKED_VERTICAL_ARTIFACT_GUARD_REVIEW_ONLY,210.0,510.0,300.0,183.0,True,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,1.166,,VALID_HR_WINDOW,1.0,179.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,240.0,540.0,300.0,-3620.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.166,,VALID_HR_WINDOW,1.0,179.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,False,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,270.0,570.0,300.0,3592.0,False,True,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.166,,VALID_HR_WINDOW,1.0,180.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,300.0,600.0,300.0,-187.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.166,,VALID_HR_WINDOW,1.0,181.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,330.0,630.0,300.0,-187.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.166,,VALID_HR_WINDOW,1.0,181.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,360.0,660.0,300.0,-3490.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,1.166,,VALID_HR_WINDOW,1.0,182.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,390.0,690.0,300.0,-207.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,182.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,420.0,720.0,300.0,-204.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,182.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,450.0,750.0,300.0,-3367.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,182.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,480.0,780.0,300.0,-3327.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,183.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,510.0,810.0,300.0,187.0,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,0.0,,VALID_HR_WINDOW,1.0,183.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,540.0,840.0,300.0,3079.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,570.0,870.0,300.0,-373.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,600.0,900.0,300.0,-234.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,630.0,930.0,300.0,-2923.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,True,True,False,False,False,RETAIN_NONCONSUMABLE_DESCRIPTIVE_CONTEXT,660.0,960.0,300.0,430.0,True,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,690.0,990.0,300.0,-2787.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,720.0,1020.0,300.0,-2737.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
36_1,RADAR_BASELINE_ACTIVITY,True,False,True,False,False,False,BLOCKED_ROUTE_CONTINUITY_GATE,750.0,1050.0,300.0,2693.0,False,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,0.0,,VALID_HR_WINDOW,1.0,184.0,"CH6.5.5 300s movement QA gate consumption v1 is a downstream consumption gate layer only. It consumes admission-review results and marks which 300s movement evidence rows may be referenced as descriptive supporting evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
