activity_id_short,participant_id,source_path,window_start_elapsed_sec,window_end_elapsed_sec,duration_sec,sample_count,route_dist_start_m,route_dist_end_m,route_dist_delta_m,route_continuity_valid,horizontal_speed_candidate_mps,vertical_distance_valid,vertical_gain_valid,positive_delta_artifact_suspect,calibrated_elevation_start_m,calibrated_elevation_end_m,vertical_gain_300s_calibrated_m,vertical_gain_300s_sum_positive_delta_m,calibrated_slope_pct_median,standard_slope_pct_median,horizontal_sample_ratio,ascent_sample_ratio,elevation_step_valid_ratio,elevation_artifact_flag,horizontal_300s_window_status,vertical_300s_window_status,horizontal_300s_route_speed_mps,vertical_300s_vam_mph,hr_sample_count,hr_valid_ratio,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_mean_bpm,hr_median_bpm,hr_p75_bpm,hr_p90_bpm,hr_window_status,hrmax_bpm,hrmax_source,hr_pct_sex_age_est_hrmax_median,hr_pct_sex_age_est_hrmax_p90,hr_zone_sex_age_est,profile_join_status,profile_join_reason,interpretation_boundary
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2010.0,2310.0,300.0,301,1536.0,1674.0,138.0,True,0.46,True,True,True,1040.151,1081.712,11.41,60.818,79.463,40.487745331552105,0.0,0.016611295681063124,0.016611295681063124,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_POSITIVE_DELTA_ARTIFACT_SUSPECT,,,301,1.0,137.0,163.0,26.0,155.22259136212625,157.0,160.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,85.74549426542873,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2040.0,2340.0,300.0,301,1536.0,1675.0,139.0,True,0.4633333333333333,True,True,True,1040.151,1081.746,11.41,60.25699999999999,79.463,41.463414634154105,0.0,0.016611295681063124,0.016611295681063124,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_POSITIVE_DELTA_ARTIFACT_SUSPECT,,,301,1.0,137.0,163.0,26.0,154.9269102990033,157.0,160.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,85.74549426542873,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2070.0,2370.0,300.0,301,2651.0,1679.0,-972.0,False,-3.24,False,False,False,1042.4,1081.859,8.42,53.39099999999999,56.3925,41.463414634154105,0.0,0.013289036544850499,0.013289036544850499,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,163.0,34.0,154.3388704318937,157.0,160.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,85.74549426542873,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2100.0,2400.0,300.0,301,1563.0,2482.0,919.0,False,3.0633333333333335,False,False,False,1049.62,1086.859,4.146000000000001,46.144999999999996,20.721,42.43878620427495,0.0033222591362126247,0.009966777408637873,0.013289036544850499,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,163.0,34.0,152.61794019933555,157.0,160.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,85.74549426542873,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2130.0,2430.0,300.0,301,1613.0,2460.0,847.0,False,2.8233333333333333,False,False,False,1067.244,1092.146,1.1509999999999998,32.364999999999995,8.12,41.46341463413137,0.029900332225913623,0.006644518272425249,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,163.0,34.0,151.00664451827242,157.0,160.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,85.74549426542873,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2160.0,2460.0,300.0,301,2593.0,2432.0,-161.0,False,-0.5366666666666666,False,False,False,1062.278,1093.961,1.1509999999999998,33.007,8.12,35.60969655106874,0.046511627906976744,0.006644518272425249,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,163.0,34.0,149.3156146179402,155.0,159.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,84.65319497542328,87.93009284543966,ZONE4_80_90_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2190.0,2490.0,300.0,301,1616.0,1782.0,166.0,True,0.5533333333333333,True,False,False,1068.2,1096.98,1.1509999999999998,30.976,8.12,32.19500285822505,0.046511627906976744,0.006644518272425249,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,129.0,163.0,34.0,147.32890365448506,146.0,158.0,161.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,79.73784817039869,87.93009284543966,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2220.0,2520.0,300.0,301,2566.0,1793.0,-773.0,False,-2.5766666666666667,False,False,False,1072.302,1099.224,1.1509999999999998,29.592000000000002,8.12,30.73164777056263,0.046511627906976744,0.006644518272425249,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,163.0,34.0,145.97674418604652,145.0,157.0,159.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,79.19169852539596,86.83779355543419,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2250.0,2550.0,300.0,301,1632.0,2387.0,755.0,False,2.5166666666666666,False,False,False,1074.112,1100.976,1.1509999999999998,28.845000000000002,8.12,27.31725181022284,0.08970099667774087,0.006644518272425249,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,160.0,31.0,145.2923588039867,145.0,154.0,157.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,79.19169852539596,85.74549426542873,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2280.0,2580.0,300.0,301,1656.0,1816.0,160.0,True,0.5333333333333333,True,False,False,1080.244,1100.122,0.0,22.735,4.5295,18.048840034316527,0.1893687707641196,0.0033222591362126247,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,129.0,160.0,31.0,145.1295681063123,145.0,153.0,157.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,79.19169852539596,85.74549426542873,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2310.0,2610.0,300.0,301,1674.0,2364.0,690.0,False,2.3,False,False,False,1081.712,1095.751,0.0,21.091,-20.6455,14.146460556389684,0.28903654485049834,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,158.0,29.0,143.85714285714286,144.0,150.0,155.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,78.64554888039324,84.65319497542328,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2340.0,2640.0,300.0,301,1675.0,1839.0,164.0,True,0.5466666666666666,True,False,False,1081.746,1091.639,0.0,20.983999999999998,-20.6455,8.292742473327053,0.38870431893687707,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,129.0,158.0,29.0,142.44850498338872,142.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,77.55324959038778,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2370.0,2670.0,300.0,301,1679.0,2338.0,659.0,False,2.1966666666666668,False,False,False,1081.859,1084.127,0.0,21.773,-42.23,8.292742473327053,0.39867109634551495,0.0,0.009966777408637873,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,129.0,158.0,29.0,142.03986710963454,142.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,77.55324959038778,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2400.0,2700.0,300.0,301,2482.0,2330.0,-152.0,False,-0.5066666666666667,False,False,False,1086.859,1080.932,0.0,17.072,-42.542,7.805056688266632,0.3953488372093023,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,128.0,158.0,30.0,141.7607973421927,142.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,77.55324959038778,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2430.0,2730.0,300.0,301,2460.0,1875.0,-585.0,False,-1.95,False,False,False,1092.146,1076.649,0.0,12.357,-42.542,3.4143959603625262,0.37209302325581395,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,127.0,158.0,31.0,141.0265780730897,141.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,77.00709994538504,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2460.0,2760.0,300.0,301,2432.0,2303.0,-129.0,False,-0.43,False,False,False,1093.961,1071.79,0.0,10.414,-42.542,2.439024390241684,0.3521594684385382,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,122.0,158.0,36.0,139.35548172757476,139.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,75.91480065537958,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2490.0,2790.0,300.0,301,1782.0,1906.0,124.0,True,0.41333333333333333,True,False,False,1096.98,1069.068,0.0,7.12,-42.542,2.439024390241684,0.3521594684385382,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,122.0,158.0,36.0,137.91029900332225,133.0,148.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,72.6379027853632,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2520.0,2820.0,300.0,301,1793.0,1933.0,140.0,True,0.4666666666666667,True,False,False,1099.224,1069.039,0.0,4.914000000000001,-42.542,2.439024390241684,0.3521594684385382,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,119.0,158.0,39.0,135.29900332225913,131.0,146.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,71.54560349535774,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2550.0,2850.0,300.0,301,2387.0,1949.0,-438.0,False,-1.46,False,False,False,1100.976,1071.044,0.0,4.707000000000001,-42.542,-16.097501429112526,0.3122923588039867,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,119.0,158.0,39.0,133.1328903654485,130.0,136.0,150.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,70.999453850355,81.92244675040962,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2580.0,2880.0,300.0,301,1816.0,1965.0,149.0,True,0.49666666666666665,True,False,False,1100.122,1074.785,0.0,8.126999999999999,-42.542,-17.07317073169179,0.23255813953488372,0.0,0.006644518272425249,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,119.0,151.0,32.0,131.6578073089701,130.0,136.0,142.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,70.999453850355,77.55324959038778,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2610.0,2910.0,300.0,301,2364.0,2211.0,-153.0,False,-0.51,False,False,False,1095.751,1080.849,0.0,14.191,-42.854,-17.07317073169179,0.19601328903654486,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,119.0,149.0,30.0,131.578073089701,130.0,136.0,142.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,70.999453850355,77.55324959038778,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2640.0,2940.0,300.0,301,1839.0,1994.0,155.0,True,0.5166666666666667,True,False,False,1091.639,1085.546,0.0,18.888,-42.854,-17.07317073169179,0.09634551495016612,0.0,0.0033222591362126247,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_LOW_HORIZONTAL_RATIO,INSUFFICIENT_VERTICAL_EVIDENCE_GAIN_TOO_LOW,,,301,1.0,119.0,152.0,33.0,132.89036544850498,130.0,141.0,148.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,70.999453850355,80.83014746040416,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2670.0,2970.0,300.0,301,2338.0,2186.0,-152.0,False,-0.5066666666666667,False,False,False,1084.127,1090.141,0.0,22.635,,-17.07317073169179,0.08305647840531562,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,119.0,156.0,37.0,135.0730897009967,131.0,145.0,151.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,71.54560349535774,82.46859639541235,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
40_1,40,D:\mountain_work\115_osm\outputs\report_figures\ch6_single_activity_mainline_profile_v2_3_2\40_1\activity_40_1_projected_joined_v2_3_2.csv,2700.0,3000.0,300.0,301,2330.0,2023.0,-307.0,False,-1.0233333333333334,False,False,False,1080.932,1095.302,0.0,28.006,,-16.097501429112526,0.08305647840531562,0.0,0.0,False,INSUFFICIENT_HORIZONTAL_EVIDENCE_ROUTE_CONTINUITY,INSUFFICIENT_VERTICAL_EVIDENCE_ROUTE_CONTINUITY,,,301,1.0,119.0,156.0,37.0,137.48172757475083,135.0,150.0,154.0,VALID_HR_WINDOW,183.1,FEMALE_209_MINUS_0_7_AGE,73.73020207536865,84.10704533042053,ZONE3_70_80_PCT_HRMAX,PROFILE_JOINED,PARTICIPANT_PROFILE_JOINED,"CH6.5.5 movement 300s corrected-data study v1.1 is descriptive study evidence only. It uses corrected route-distance and calibrated elevation fields where available. No zero-fill is used for missing evidence. It does not compute or authorize radar scores, ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality claims."
